id,laptop_ID,Inches,Ram,Weight,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac OS X,OpSys_No OS,OpSys_Windows 10,OpSys_Windows 10 S,OpSys_Windows 7,OpSys_macOS,Touch,IPS,4K,HD,HDD,SSD,Flash_Storage,Hybrid,GHz,Marca_Intel,Marca_AMD,CPU_Generacion,Gen_AMD,Gen_AMD_E,Gen_AMD_Ryzen,Gen_AMD_FX,Gen_INTEL,INTEL_ATOM,INTEL_Celerium,INTEL_Pentium,INTEL_Xeon,Marca_GPU_NVIDIA,Marca_GPU_AMD,Marca_GPU_INTEL,NVIDIA_GEFORCE,NVIDIA_Quadro,NVIDIA_GTX,GPU_AMD_R,Intel_Iris,Price_euros
1008,85,15.6,4,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,128.0,0.0,0.0,2.5,0,1,9.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,399.0
698,1182,15.6,4,2.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,500.0,0.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,476.99
340,248,15.6,8,2.56,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,879.0
1244,253,13.3,4,1.49,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,500.0,0.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,675.0
916,791,14.0,16,1.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,512.0,0.0,0.0,2.6,1,0,6.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,1764.0
387,311,13.3,16,1.28,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,1,0.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1975.0
101,1308,15.6,6,2.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1024.0,0.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,459.0
177,718,15.6,8,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,128.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1249.0
680,230,15.6,8,2.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,832.0
414,572,13.3,8,1.21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,1,1,1,0.0,128.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1599.0
1019,1014,15.6,8,2.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,128.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1260.0
390,308,15.6,8,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,2048.0,0.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,549.0
959,59,17.3,16,2.43,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,2048.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,2449.0
447,903,15.0,8,1.17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1699.0
1090,491,15.6,4,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0.0,128.0,0.0,0.0,2.0,1,0,6.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,565.0
216,679,15.6,8,1.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,128.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,5,0,817.95
852,634,15.6,4,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0.0,128.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,468.0
1141,1171,15.6,8,2.62,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1199.0
952,355,15.6,8,1.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,663.0
1284,553,14.0,4,1.87,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,500.0,0.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,785.0
450,256,17.3,16,4.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1799.0
691,1022,14.0,8,1.64,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,1049.26
830,175,17.3,6,2.71,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,2048.0,0.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,699.0
832,702,13.3,8,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,973.0
683,941,15.6,8,2.31,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1165.0
1183,1273,15.6,4,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1024.0,0.0,0.0,0.0,1.1,1,0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,339.0
103,1047,14.0,8,1.95,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0,0,1,0.0,256.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1195.0
123,192,13.3,8,1.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,1.2,1,0,,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,989.0
670,1024,15.6,8,2.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,0.0,0.0,1024.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,949.0
56,540,13.3,4,1.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,32.0,0.0,0.0,1.1,1,0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,369.0
1119,998,14.0,4,1.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,500.0,0.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,915.0
749,499,15.6,8,1.99,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,128.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1350.0
604,381,15.6,4,1.91,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,3.0,0,1,9.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,488.99
242,734,15.6,8,2.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,128.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,719.0
284,1199,15.6,6,1.54,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,831.0
988,783,12.5,4,1.26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,0,0.0,256.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1244.0
275,1130,13.3,8,1.23,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,1379.0
1012,916,15.6,8,1.95,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,512.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1962.99
774,474,15.6,8,2.02,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,2048.0,0.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,759.0
588,91,13.3,8,1.21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1649.0
1289,526,17.3,16,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1504.0
790,360,15.6,16,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,512.0,0.0,0.0,2.5,1,0,6.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,1403.0
13,1011,15.6,4,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,500.0,0.0,0.0,0.0,1.1,1,0,4.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,380.0
840,427,15.6,16,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,0.0,512.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1899.0
995,364,15.6,8,2.36,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,2048.0,0.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,557.37
647,490,15.6,4,1.89,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,0.0,64.0,0.0,1.44,1,0,8.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,248.9
400,45,17.3,12,2.77,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,1,1024.0,0.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,999.0
98,315,13.3,8,1.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,999.0
1292,1251,17.3,16,2.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1598.0
202,758,17.3,16,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,1,0,1,0.0,256.0,0.0,0.0,2.9,1,0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4389.0
198,1132,12.5,8,1.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,1,1,0.0,256.0,0.0,0.0,2.5,1,0,6.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1029.0
1025,545,17.3,12,2.62,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1799.0
1232,452,14.0,8,1.64,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,1179.0
368,1252,11.6,4,1.08,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0,0,0,0.0,0.0,256.0,0.0,1.6,1,0,,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,959.0
1107,947,13.3,16,1.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.0,1024.0,0.0,0.0,2.2,1,0,6.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,1799.0
1153,259,17.3,4,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,702.0
859,31,15.6,4,1.89,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,0.0,64.0,0.0,1.44,1,0,8.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,244.99
190,1115,12.5,4,1.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,0,0,500.0,0.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1135.15
773,1224,15.6,8,1.91,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,579.0
876,772,13.3,8,1.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1129.0
118,817,15.6,16,2.62,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,1,1,0.0,512.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1679.0
246,269,15.6,8,2.24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,5,0,565.0
1069,631,15.6,4,1.88,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0,0,0,500.0,0.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,932.0
1219,667,17.3,32,4.42,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,1,1,1024.0,512.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,3147.37
1030,971,11.6,4,1.45,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0.0,256.0,0.0,0.0,1.1,1,0,4.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,775.0
589,912,13.3,8,1.24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,1,0.0,512.0,0.0,0.0,1.3,1,0,,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,2013.1
1106,996,15.6,6,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,3.6,0,1,9.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,549.0
1283,615,15.6,8,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1299.0
1269,825,12.5,16,1.29,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,1,1,1,0.0,512.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1799.0
1223,186,13.9,16,1.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,0.0,512.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1849.0
161,33,17.3,4,2.71,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,500.0,0.0,0.0,0.0,2.5,0,1,9.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,439.0
124,1193,14.0,4,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,769.0
1198,1202,15.6,6,2.18,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,0.0,0.0,0.0,2.6,1,0,6.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,799.0
204,54,13.3,8,1.49,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,512.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1103.0
18,114,13.3,8,1.23,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0,1,0.0,256.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,1379.0
84,93,15.6,8,2.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,689.0
874,394,15.6,8,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.7,1,0,6.0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,2135.0
222,260,13.3,8,1.41,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,949.0
1158,564,17.3,6,2.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1024.0,128.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,949.0
1145,1118,17.3,8,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,1,0,1,1024.0,0.0,0.0,0.0,2.6,1,0,6.0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,2899.0
1272,210,15.6,6,2.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,1024.0,0.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,439.0
1207,384,14.0,4,1.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0.0,0.0,32.0,0.0,1.1,1,0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,286.0
430,726,14.0,4,1.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,32.0,0.0,0.0,0.0,1.92,1,0,8.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,265.0
1291,1228,12.0,8,0.92,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,1,0,0,0.0,0.0,512.0,0.0,1.2,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1279.0
491,594,14.0,12,1.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.6,1,0,6.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1673.0
623,816,15.6,8,2.04,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,2048.0,0.0,0.0,0.0,2.5,0,1,9.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,629.0
147,448,15.6,4,2.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,749.0
33,884,13.3,4,1.44,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,180.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,735.0
