id,Inches,Weight,Company_enc,Type_enc,Sys_enc,HD,Touch,Ram,IPS,4K,Screen_Enc,HDD,SSD,Flash,Hybrid,Core,CPU_enc,GHz,GPU_enc,Price_euros
18,13.3,1.23,4,4,5,1,1,8,0,0,13,0,256,0,0,1,86,2.4,47,1379.0
84,15.6,2.2,0,3,5,1,0,8,0,0,4,1000,0,0,0,1,93,1.8,79,689.0
874,15.6,2.0,4,5,5,1,0,8,1,0,4,0,256,0,0,1,82,2.7,82,2135.0
222,13.3,1.41,4,4,5,1,0,8,0,0,4,0,256,0,0,1,72,1.6,50,949.0
1158,17.3,2.8,10,3,5,0,0,6,0,0,3,1000,0,0,0,1,85,2.7,59,949.0
1145,17.3,3.0,7,5,7,1,0,8,1,0,4,1000,0,0,0,1,80,2.6,1,2899.0
1272,15.6,2.3,4,3,5,0,1,6,0,0,0,1000,0,0,0,1,51,2.4,42,439.0
1207,14.0,1.5,2,3,5,0,0,4,0,0,1,0,0,32,0,2,33,1.1,34,286.0
430,14.0,1.4,12,3,5,1,0,4,1,0,5,32,0,0,0,1,24,1.92,32,265.0
1291,12.0,0.92,1,4,3,0,0,8,1,0,8,0,0,512,0,1,38,1.2,37,1279.0
491,14.0,1.4,10,4,5,1,0,12,1,0,4,0,256,0,0,1,79,2.6,38,1673.0
623,15.6,2.04,7,3,5,0,0,8,0,0,1,2000,0,0,0,1,2,2.5,20,629.0
147,15.6,2.2,4,3,5,1,0,4,0,0,4,0,256,0,0,1,72,1.6,5,749.0
33,13.3,1.44,10,3,5,1,0,4,1,0,4,0,180,0,0,1,51,2.4,42,735.0
943,13.3,1.2,16,3,7,1,0,4,0,0,4,0,0,0,0,1,59,2.3,38,1195.0
1253,13.3,1.37,10,0,5,1,1,8,1,0,4,0,512,0,0,1,85,2.7,42,1970.0
1097,14.0,1.36,4,4,5,1,0,8,0,0,4,0,256,0,0,1,63,2.5,42,1639.0
866,13.3,1.62,4,0,5,1,1,16,0,0,4,0,512,0,0,1,93,1.8,50,1279.0
558,15.6,2.1,7,3,5,1,0,16,0,0,4,0,512,0,0,1,93,1.8,50,1159.0
1085,10.1,0.69,10,0,0,0,1,4,1,0,5,0,0,64,0,1,27,1.44,32,319.0
1041,14.0,1.44,7,3,5,0,0,2,0,0,1,0,0,32,0,2,32,1.6,32,249.0
1277,15.6,2.5,2,3,5,1,0,8,0,0,4,1000,0,0,0,1,66,2.5,62,839.0
1082,17.3,4.6,10,1,5,1,0,32,1,0,4,1000,256,0,0,1,81,2.7,66,2663.0
73,17.3,3.49,14,1,5,1,1,32,0,1,14,0,512,0,0,1,90,2.9,68,5499.0
199,17.3,4.0,2,1,4,1,0,16,1,0,4,1000,0,0,0,1,80,2.6,74,998.0
1159,17.3,2.6,11,1,5,1,0,8,0,0,4,0,256,0,0,1,80,2.6,74,1599.0
1208,15.6,1.86,7,3,4,0,0,4,0,0,1,1000,0,0,0,2,32,1.6,32,288.9
579,15.6,2.2,0,3,5,1,0,4,0,0,4,500,0,0,0,1,85,2.7,59,639.0
302,13.3,1.34,7,4,5,1,0,8,1,0,4,0,512,0,0,1,85,2.7,42,1323.0
818,17.3,2.63,7,3,5,1,0,8,0,0,4,0,256,0,0,1,63,2.5,57,1080.0
1006,15.6,2.4,0,3,2,0,0,4,0,0,1,500,0,0,0,2,32,1.6,32,289.0
448,15.6,2.62,4,1,5,1,0,8,0,0,4,1000,0,0,0,1,89,2.8,62,1099.0
919,15.6,2.2,11,1,5,1,0,16,0,0,4,1000,256,0,0,1,89,2.8,63,1299.0
35,15.6,2.3,4,3,5,1,0,4,0,0,4,0,256,0,0,1,63,2.5,18,639.0
1045,15.6,2.18,4,3,5,1,0,8,0,0,4,0,256,0,0,1,63,2.5,42,750.0
596,15.6,2.18,4,3,2,0,0,4,0,0,1,1000,0,0,0,1,46,2.0,17,455.7
1218,14.0,1.36,10,0,5,0,1,8,1,0,10,0,256,0,0,1,59,2.3,38,1637.0
214,15.6,1.93,4,3,5,0,0,4,0,0,1,500,0,0,0,1,67,2.6,42,959.0
469,17.3,2.5,7,3,5,1,0,8,0,0,4,0,256,0,0,1,93,1.8,58,1045.0
933,15.6,2.18,4,3,5,1,0,4,0,0,4,1000,0,0,0,1,63,2.5,59,912.5
1249,14.0,1.4,12,3,5,1,0,4,0,0,4,0,32,0,0,1,26,1.44,31,249.0
803,15.6,2.2,4,3,5,1,0,8,0,0,4,0,256,0,0,1,85,2.7,18,745.0
372,15.6,2.4,0,3,2,0,0,4,0,0,1,500,0,0,0,2,32,1.6,32,289.0
1287,15.6,2.0,2,3,5,1,0,8,1,1,14,1000,256,0,0,1,85,2.7,73,1299.0
506,13.3,1.2,16,4,5,1,0,8,0,0,4,0,256,0,0,1,77,2.5,38,1363.0
775,17.3,2.2,2,1,5,1,0,12,0,0,4,1000,0,0,0,1,66,2.5,62,1369.9
281,14.0,1.48,7,3,5,1,0,4,0,0,4,0,256,0,0,1,63,2.5,42,1590.0
234,15.6,2.62,4,1,5,1,0,16,0,0,4,1000,256,0,0,1,89,2.8,63,1479.0
782,15.6,2.2,4,3,5,0,0,4,0,0,1,500,0,0,0,4,98,1.6,31,443.99
307,14.0,1.56,0,3,5,1,0,8,1,0,4,0,256,0,0,1,63,2.5,42,902.0
106,15.6,2.0,16,3,5,1,0,8,1,0,4,0,256,0,0,1,63,2.5,42,1258.0
504,15.6,1.86,7,3,5,1,0,8,0,0,4,0,256,0,0,1,48,2.0,38,539.0
1172,14.0,2.31,7,3,5,0,0,4,0,0,1,500,0,0,0,1,63,2.5,42,1189.0
1276,15.6,2.0,2,3,2,0,0,4,0,0,1,1000,0,0,0,2,33,1.1,34,274.99
228,15.6,2.2,2,3,5,0,0,4,0,0,1,500,0,0,0,1,77,2.5,53,720.32
424,15.6,2.04,7,3,5,1,0,4,0,0,4,0,256,0,0,1,63,2.5,42,839.0
740,15.6,2.04,7,3,5,0,0,4,0,0,1,0,256,0,0,1,63,2.5,42,979.0
415,15.6,2.1,7,3,5,1,0,4,0,0,4,0,0,0,0,1,51,2.4,42,705.5
116,17.3,2.8,2,3,5,0,0,4,0,0,3,1000,0,0,0,4,99,1.6,54,530.0
1009,13.3,1.62,4,3,5,1,1,8,0,0,4,1000,0,0,0,1,59,2.3,38,649.0
79,15.6,2.72,4,1,5,1,1,16,1,1,14,1000,0,0,0,1,80,2.6,73,1099.0
1234,15.6,1.91,7,3,5,1,0,4,0,0,4,0,256,0,0,1,7,2.5,4,478.89
272,14.0,1.13,10,4,5,1,0,8,1,0,4,0,0,256,0,1,63,2.5,42,1875.0
247,15.6,2.59,2,1,5,1,0,16,1,0,4,1000,0,0,0,1,80,2.6,73,1339.0
1178,17.3,4.42,4,1,5,1,0,16,1,0,4,1000,0,0,0,1,89,2.8,66,3012.77
409,13.3,1.6,4,0,5,1,1,8,1,0,4,0,256,0,0,1,63,2.5,42,1199.0
46,17.3,4.6,10,1,5,1,0,32,1,0,4,0,512,0,1000,1,81,2.7,76,3240.0
52,15.6,2.2,10,3,5,0,0,8,0,0,1,1000,0,0,0,1,4,3.6,19,429.0
855,13.3,1.44,10,3,5,1,0,8,0,0,4,0,256,0,0,1,63,2.5,42,949.0
1273,14.0,1.8,10,0,5,1,1,4,0,0,4,0,0,0,0,1,59,2.3,38,833.01
1095,15.6,1.68,2,3,5,0,0,4,0,0,1,1000,0,0,0,1,11,3.0,16,469.0
254,14.0,1.6,4,3,5,0,0,4,0,0,1,500,0,0,0,1,63,2.5,42,875.0
431,15.6,1.85,10,3,4,1,0,4,0,0,4,0,0,0,0,1,48,2.0,38,403.5
19,14.0,1.8,0,4,5,1,0,8,1,0,4,0,256,0,0,1,63,2.5,30,919.0
213,14.0,1.38,10,0,5,1,1,16,0,0,4,0,512,0,0,1,85,2.7,42,1749.0
339,14.0,1.65,10,3,5,1,0,8,0,0,4,0,256,0,0,1,63,2.5,42,1345.0
223,14.0,1.94,7,3,5,0,0,8,0,0,1,2000,0,0,0,4,99,1.6,33,389.0
456,12.0,0.92,1,4,3,0,0,8,1,0,8,0,0,256,0,1,37,1.1,37,1300.0
986,15.6,2.3,4,3,5,0,0,12,0,0,1,1000,0,0,0,1,85,2.7,42,713.07
253,15.6,2.1,10,3,4,0,0,4,0,0,1,500,0,0,0,1,59,2.3,38,398.0
4,15.6,2.04,7,3,5,1,0,6,0,0,4,0,0,0,1000,1,9,2.9,23,549.99
1134,15.6,2.2,10,3,5,1,0,4,0,0,4,0,256,0,0,1,10,2.9,5,399.0
1137,15.6,2.2,10,3,5,0,1,12,0,0,0,1000,0,0,0,1,93,1.8,42,609.0
137,13.3,1.3,18,4,4,1,0,8,1,0,4,0,256,0,0,1,63,2.5,79,999.9
1187,15.6,2.31,7,3,7,1,0,4,0,0,4,500,0,0,0,1,59,2.3,38,940.0
12,14.0,1.79,4,3,5,0,0,8,0,0,1,0,0,0,0,1,50,2.3,38,740.0
478,15.6,2.2,10,3,4,0,0,4,0,0,1,500,0,0,0,1,6,2.9,11,309.0
207,15.6,2.2,10,3,5,0,0,4,0,0,1,500,0,0,0,1,15,2.2,9,299.0
793,14.0,2.02,10,3,5,0,0,4,0,0,1,500,0,0,0,1,63,2.5,42,990.0
1133,15.6,2.65,4,1,5,1,0,16,1,1,14,1000,512,0,0,1,89,2.8,65,1845.0
266,15.6,1.95,18,3,4,1,0,8,1,0,4,0,256,0,0,1,72,1.6,79,1199.0
1052,15.6,2.5,10,5,5,1,0,16,1,1,14,0,1000,0,0,1,87,2.8,88,3299.0
241,15.6,2.19,7,3,5,0,0,6,0,0,1,1000,0,0,0,1,77,2.5,15,764.0
89,11.6,1.25,0,0,1,0,1,4,1,0,0,0,0,32,0,2,32,1.6,32,389.0
716,13.3,1.2,16,3,5,1,0,4,0,0,4,0,0,0,0,1,59,2.3,38,1195.0
517,15.6,2.4,0,3,5,0,0,8,0,0,1,1000,0,0,0,1,8,2.2,12,449.0
891,14.0,1.36,4,4,5,1,0,8,0,0,4,0,256,0,0,1,87,2.8,42,1775.0
1179,15.6,2.3,4,3,2,0,0,8,0,0,1,1000,0,0,0,1,85,2.7,18,805.99
